scoring	family	weight	step_acc	agent_acc
proj_c3_raw	svd	post_norm/3	0.3571428571428571	0.5079365079365079
mean_dist_l2	central	k/11	0.3492063492063492	0.5238095238095238
proj_c4_cen	svd	k/1	0.3492063492063492	0.5476190476190477
mean_dist_l2	central	q/8	0.3492063492063492	0.492063492063492
knn_k1_raw	knn	q/12	0.3492063492063492	0.4761904761904761
knn_k1_raw	knn	k/3	0.3492063492063492	0.492063492063492
proj_c4_raw	svd	post_norm/3	0.3412698412698413	0.5
knn_k1_raw	knn	in_norm/3	0.3412698412698413	0.5
proj_c8_raw	svd	post_norm/3	0.3333333333333333	0.4603174603174603
proj_c3_cen	svd	k/1	0.3333333333333333	0.5079365079365079
mean_dist_l1	central	q/8	0.3253968253968254	0.4603174603174603
recon_c6_raw	svd	q/12	0.3253968253968254	0.4682539682539682
proj_c6_raw	svd	post_norm/3	0.3253968253968254	0.4603174603174603
proj_c6_raw	svd	post_norm/7	0.3253968253968254	0.4761904761904761
proj_c2_cen	svd	k/1	0.3253968253968254	0.492063492063492
proj_c9_raw	svd	post_norm/3	0.3253968253968254	0.4682539682539682
proj_c4_raw	svd	v/6	0.3253968253968254	0.5317460317460317
recon_c1_cen	svd	q/12	0.3253968253968254	0.4365079365079365
proj_c5_raw	svd	post_norm/7	0.3253968253968254	0.4761904761904761
coord_median_l2	central	q/8	0.3253968253968254	0.4603174603174603
knn_k3_raw	knn	q/12	0.3253968253968254	0.4682539682539682
knn_k3_raw	knn	k/3	0.3253968253968254	0.4841269841269841
knn_k1_raw	knn	k/13	0.3253968253968254	0.4365079365079365
knn_k5_raw	knn	k/13	0.3253968253968254	0.4603174603174603
proj_c3_raw	svd	v/6	0.3253968253968254	0.492063492063492
mean_dist_l2	central	k/1	0.3253968253968254	0.5396825396825397
geom_median_l2	central	q/8	0.3253968253968254	0.4603174603174603
mean_dist_l1	central	k/1	0.3174603174603174	0.5158730158730159
knn_k1_raw	knn	post_norm/0	0.3174603174603174	0.492063492063492
recon_c2_cen	svd	q/8	0.3174603174603174	0.4603174603174603
knn_k1_raw	knn	in_norm/1	0.3174603174603174	0.4682539682539682
knn_k5_raw	knn	k/3	0.3174603174603174	0.4841269841269841
knn_k5_raw	knn	q/12	0.3174603174603174	0.4682539682539682
knn_k1_raw	knn	v/1	0.3174603174603174	0.4841269841269841
knn_k3_raw	knn	k/13	0.3174603174603174	0.4603174603174603
mean_dist_l2	central	v/5	0.3095238095238095	0.4603174603174603
gradnorm_l2	gradnorm	post_norm/0	0.3095238095238095	0.5
mean_dist_l1	central	gate/7	0.3095238095238095	0.4206349206349206
mean_dist_l1	central	in_norm/5	0.3095238095238095	0.4365079365079365
coord_median_l1	central	gate/7	0.3095238095238095	0.492063492063492
geom_median_l1	central	gate/7	0.3095238095238095	0.492063492063492
geom_median_l2	central	post_norm/0	0.3095238095238095	0.492063492063492
geom_median_l2	central	in_norm/28	0.3095238095238095	0.5158730158730159
gradnorm_l1	gradnorm	k/3	0.3095238095238095	0.4761904761904761
knn_k10_raw	knn	in_norm/3	0.3095238095238095	0.492063492063492
knn_k10_raw	knn	q/12	0.3095238095238095	0.4603174603174603
geom_median_l2	central	k/1	0.3015873015873015	0.4841269841269841
gradnorm_l2	gradnorm	k/1	0.3015873015873015	0.4841269841269841
gradnorm_l2	gradnorm	q/2	0.3015873015873015	0.4841269841269841
gradnorm_l2	gradnorm	k/13	0.3015873015873015	0.4603174603174603
gradnorm_l2	gradnorm	q/12	0.3015873015873015	0.4603174603174603
gradnorm_l1	gradnorm	k/1	0.3015873015873015	0.492063492063492
gradnorm_l1	gradnorm	q/8	0.2936507936507936	0.4841269841269841
gradnorm_l2	gradnorm	o/6	0.2936507936507936	0.4523809523809524
gradnorm_l2	gradnorm	o/9	0.2936507936507936	0.4603174603174603
gradnorm_l2	gradnorm	k/3	0.2936507936507936	0.4761904761904761
gradnorm_l1	gradnorm	q/2	0.2936507936507936	0.4761904761904761
gradnorm_l1	gradnorm	k/13	0.2936507936507936	0.4444444444444444
gradnorm_l1	gradnorm	k/4	0.2857142857142857	0.4285714285714285
gradnorm_l1	gradnorm	in_norm/3	0.2857142857142857	0.4761904761904761
